,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C)
2802,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-03,2022,9,3,23.2,14.6,18.9
2803,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-04,2022,9,4,20.2,15.3,17.8
2804,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-05,2022,9,5,19.8,11.8,15.8
2805,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-06,2022,9,6,21.4,9.8,15.6
2806,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-07,2022,9,7,21,12.6,16.8
2807,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-08,2022,9,8,18.9,9.2,14.1
2808,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-09,2022,9,9,19.6,12.8,16.2
2809,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-10,2022,9,10,23.6,11.2,17.4
2810,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-11,2022,9,11,26.3,12.2,19.3
2811,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-12,2022,9,12,22.9,14.6,18.8
2812,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-13,2022,9,13,19.8,11.1,15.5
2813,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-14,2022,9,14,20.6,13.7,17.2
2814,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-15,2022,9,15,17.9,13.8,15.9
2815,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-16,2022,9,16,17.9,12.1,15
2816,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-17,2022,9,17,17.5,9.2,13.4
2817,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-18,2022,9,18,18.8,10.1,14.5
2818,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-19,2022,9,19,,,13.9
2819,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-20,2022,9,20,20.8,5.7,13.3
2820,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-21,2022,9,21,20.1,6.4,13.3
2821,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-22,2022,9,22,20.4,9.3,14.9
2822,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-23,2022,9,23,17.5,12.8,15.2
2823,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-24,2022,9,24,19.5,12,15.8
2824,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-25,2022,9,25,20.2,9.8,15
2825,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-26,2022,9,26,21.7,9.9,15.8
2826,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-27,2022,9,27,22.1,11,16.6
2827,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-28,2022,9,28,20.3,13.2,16.8
2828,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-29,2022,9,29,19.7,11.8,15.8
2829,-123.18,49.19,VANCOUVER INTL A,1108395,2022-09-30,2022,9,30,18.6,10.4,14.5
2830,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-01,2022,10,1,19.5,9,14.3
2831,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-02,2022,10,2,19.7,9.8,14.8
2832,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-03,2022,10,3,21,8.3,14.7
2833,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-04,2022,10,4,19.4,11.3,15.4
2834,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-05,2022,10,5,18.1,11.8,15
2835,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-06,2022,10,6,19.4,8.6,14
2836,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-07,2022,10,7,20.4,10,15.2
2837,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-08,2022,10,8,19.4,9.1,14.3
2838,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-09,2022,10,9,18.4,10.4,14.4
2839,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-10,2022,10,10,19.1,9.5,14.3
2840,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-11,2022,10,11,,,12.65
2841,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-12,2022,10,12,16,5.9,11
2842,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-13,2022,10,13,17.7,6.1,11.9
2843,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-14,2022,10,14,18.3,6.4,12.4
2844,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-15,2022,10,15,17.7,6.4,12.1
2845,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-16,2022,10,16,20.2,6,13.1
2846,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-17,2022,10,17,18.2,10.1,14.2
2847,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-18,2022,10,18,16.6,7,11.8
2848,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-19,2022,10,19,13.9,5.8,9.9
2849,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-20,2022,10,20,17.1,9.2,13.2
2850,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-21,2022,10,21,13,7.6,10.3
2851,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-22,2022,10,22,12.3,5.8,9.1
2852,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-23,2022,10,23,11.9,3.3,7.6
2853,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-24,2022,10,24,13.3,7.4,10.4
2854,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-25,2022,10,25,10.2,7.4,8.8
2855,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-26,2022,10,26,10.2,4.7,7.5
2856,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-27,2022,10,27,12.2,8.3,10.3
2857,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-28,2022,10,28,14.2,8.1,11.2
2858,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-29,2022,10,29,12.8,7.8,10.3
2859,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-30,2022,10,30,11.9,9.9,10.9
2860,-123.18,49.19,VANCOUVER INTL A,1108395,2022-10-31,2022,10,31,12.3,5.6,9
2861,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-01,2022,11,1,9.8,2.1,6
2862,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-02,2022,11,2,9.4,2,5.7
2863,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-03,2022,11,3,5.8,2.2,4
2864,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-04,2022,11,4,11.5,3.4,7.5
2865,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-05,2022,11,5,8.8,2.5,5.7
2866,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-06,2022,11,6,5.2,2,3.6
2867,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-07,2022,11,7,4.8,0.2,2.5
2868,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-08,2022,11,8,5.5,-1.4,2.1
2869,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-09,2022,11,9,5.6,-4,0.8
2870,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-10,2022,11,10,5.6,2.3,4
2871,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-11,2022,11,11,7.6,1.7,4.7
2872,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-12,2022,11,12,7.5,-1.6,3
2873,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-13,2022,11,13,8.3,0.3,4.3
2874,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-14,2022,11,14,8.2,-1.5,3.4
2875,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-15,2022,11,15,7.2,-1.7,2.8
2876,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-16,2022,11,16,5.3,1.2,3.3
2877,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-17,2022,11,17,11.8,-1.8,5
2878,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-18,2022,11,18,6.6,-5,0.8
2879,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-19,2022,11,19,6.3,-4.7,0.8
2880,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-20,2022,11,20,7.5,-2.6,2.5
2881,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-21,2022,11,21,8.7,3.3,6
2882,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-22,2022,11,22,8.7,6.4,7.6
2883,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-23,2022,11,23,9.4,3.8,6.6
2884,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-24,2022,11,24,11.7,3.7,7.7
2885,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-25,2022,11,25,10.2,4.1,7.2
2886,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-26,2022,11,26,8.6,0.9,4.8
2887,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-27,2022,11,27,8.7,2.4,5.6
2888,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-28,2022,11,28,4.6,-4,0.3
2889,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-29,2022,11,29,1.3,-4.3,-1.5
2890,-123.18,49.19,VANCOUVER INTL A,1108395,2022-11-30,2022,11,30,4.3,-1.9,1.2
2891,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-01,2022,12,1,-0.4,-4.7,-2.6
2892,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-02,2022,12,2,2.7,-5.7,-1.5
2893,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-03,2022,12,3,4.2,-2.8,0.7
2894,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-04,2022,12,4,3.8,-5.6,-0.9
2895,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-05,2022,12,5,2,-6,-2
2896,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-06,2022,12,6,2.9,0.4,1.7
2897,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-07,2022,12,7,6.2,2.1,4.2
2898,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-08,2022,12,8,6.4,1.2,3.8
2899,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-09,2022,12,9,5.2,0.3,2.8
2900,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-10,2022,12,10,8.2,3.6,5.9
2901,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-11,2022,12,11,7.1,5,6.1
2902,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-12,2022,12,12,6.6,0,3.3
2903,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-13,2022,12,13,3.8,0.7,2.3
2904,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-14,2022,12,14,5.9,-1,2.5
2905,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-15,2022,12,15,5.2,-1.6,1.8
2906,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-16,2022,12,16,4.1,-2,1.1
2907,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-17,2022,12,17,3.6,1.2,2.4
2908,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-18,2022,12,18,3.2,-6.4,-1.6
2909,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-19,2022,12,19,-6.2,-8.1,-7.2
2910,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-20,2022,12,20,-6.8,-8.4,-7.6
2911,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-21,2022,12,21,-7,-12.9,-10
2912,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-22,2022,12,22,-6.8,-13.5,-10.2
2913,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-23,2022,12,23,2,-8,-3
2914,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-24,2022,12,24,7.3,0.8,4.1
2915,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-25,2022,12,25,8.4,2.6,5.5
2916,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-26,2022,12,26,12.3,6.7,9.5
2917,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-27,2022,12,27,9.8,6.4,8.1
2918,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-28,2022,12,28,8.1,3.5,5.8
2919,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-29,2022,12,29,6.5,3.2,4.9
2920,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-30,2022,12,30,10.4,5.2,7.8
2921,-123.18,49.19,VANCOUVER INTL A,1108395,2022-12-31,2022,12,31,9.6,2.2,5.9
2922,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-01,2023,1,1,7.8,2.2,5
2923,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-02,2023,1,2,5,-0.2,2.4
2924,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-03,2023,1,3,5.6,0.2,2.9
2925,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-04,2023,1,4,8.4,2.6,5.5
2926,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-05,2023,1,5,12.2,5.2,8.7
2927,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-06,2023,1,6,10.7,6,8.4
2928,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-07,2023,1,7,9.3,7,8.2
2929,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-08,2023,1,8,8.3,1.7,5
2930,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-09,2023,1,9,9.8,3.8,6.8
2931,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-10,2023,1,10,10.6,1.9,6.3
2932,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-11,2023,1,11,12.1,0.8,6.5
2933,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-12,2023,1,12,10.7,7.1,8.9
2934,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-13,2023,1,13,11.2,9.2,10.2
2935,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-14,2023,1,14,13.8,5.9,9.9
2936,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-15,2023,1,15,9.3,4.4,6.9
2937,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-16,2023,1,16,8.2,6.4,7.3
2938,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-17,2023,1,17,7.7,6.2,7
2939,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-18,2023,1,18,8.3,4.5,6.4
2940,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-19,2023,1,19,8.2,-0.4,3.9
2941,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-20,2023,1,20,7.2,1.6,4.4
2942,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-21,2023,1,21,4.9,1.3,3.1
2943,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-22,2023,1,22,6.1,3,4.6
2944,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-23,2023,1,23,6.1,2.7,4.4
2945,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-24,2023,1,24,6.1,4.6,5.4
2946,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-25,2023,1,25,7.2,5.3,6.3
2947,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-26,2023,1,26,6.1,4.8,5.5
2948,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-27,2023,1,27,8.4,3.1,5.8
2949,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-28,2023,1,28,7.7,0.2,4
2950,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-29,2023,1,29,3,-4.6,-0.8
2951,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-30,2023,1,30,1.6,-5.9,-2.2
2952,-123.18,49.19,VANCOUVER INTL A,1108395,2023-01-31,2023,1,31,1.8,-1.2,0.3
2953,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-01,2023,2,1,5.9,0.2,3.1
2954,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-02,2023,2,2,8,0,4
2955,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-03,2023,2,3,9.2,2.5,5.9
2956,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-04,2023,2,4,9.6,7.2,8.4
2957,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-05,2023,2,5,8.6,5,6.8
2958,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-06,2023,2,6,8.4,5.4,6.9
2959,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-07,2023,2,7,10.8,5.2,8
2960,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-08,2023,2,8,7.5,0.2,3.9
2961,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-09,2023,2,9,8.4,5.1,6.8
2962,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-10,2023,2,10,10.5,3.6,7.1
2963,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-11,2023,2,11,7.8,1.1,4.5
2964,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-12,2023,2,12,6.6,4.1,5.4
2965,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-13,2023,2,13,8.3,1.2,4.8
2966,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-14,2023,2,14,6.4,0.5,3.5
2967,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-15,2023,2,15,6.4,-1.4,2.5
2968,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-16,2023,2,16,6.2,2.3,4.3
2969,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-17,2023,2,17,6.6,2.2,4.4
2970,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-18,2023,2,18,8.2,4,6.1
2971,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-19,2023,2,19,9.2,4.2,6.7
2972,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-20,2023,2,20,9.4,5.7,7.6
2973,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-21,2023,2,21,8,1.9,5
2974,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-22,2023,2,22,2.9,-2.3,0.3
2975,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-23,2023,2,23,2.2,-4.4,-1.1
2976,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-24,2023,2,24,0.2,-7.9,-3.9
2977,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-25,2023,2,25,2,-4.4,-1.2
2978,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-26,2023,2,26,6.1,0.2,3.2
2979,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-27,2023,2,27,3.7,0.1,1.9
2980,-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-28,2023,2,28,3.7,0,1.9
2981,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-01,2023,3,1,5.4,-0.9,2.3
2982,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-02,2023,3,2,8.6,2.6,5.6
2983,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-03,2023,3,3,6.8,1.8,4.3
2984,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-04,2023,3,4,5.9,1.5,3.7
2985,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-05,2023,3,5,9.1,1.5,5.3
2986,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-06,2023,3,6,10.3,2.8,6.6
2987,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-07,2023,3,7,9.1,3.9,6.5
2988,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-08,2023,3,8,10.5,-0.9,4.8
2989,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-09,2023,3,9,10.8,2.4,6.6
2990,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-10,2023,3,10,8.6,2,5.3
2991,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-11,2023,3,11,8.7,3.2,6
2992,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-12,2023,3,12,9.9,2.4,6.2
2993,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-13,2023,3,13,10.3,4.5,7.4
2994,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-14,2023,3,14,10.1,1.6,5.9
2995,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-15,2023,3,15,9.3,1.2,5.3
2996,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-16,2023,3,16,8.5,-1.5,3.5
2997,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-17,2023,3,17,9.9,-0.4,4.8
2998,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-18,2023,3,18,13,2.7,7.9
2999,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-19,2023,3,19,11.2,2.4,6.8
3000,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-20,2023,3,20,11,6.3,8.7
3001,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-21,2023,3,21,11.5,5.7,8.6
3002,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-22,2023,3,22,12.3,0.6,6.5
3003,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-23,2023,3,23,9.8,6,7.9
3004,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-24,2023,3,24,9,2.3,5.7
3005,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-25,2023,3,25,7.7,1.3,4.5
3006,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-26,2023,3,26,9.2,0,4.6
3007,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-27,2023,3,27,10.5,1.3,5.9
3008,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-28,2023,3,28,16.7,0.3,8.5
3009,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-29,2023,3,29,12.7,2.2,7.5
3010,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-30,2023,3,30,,,7.05
3011,-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-31,2023,3,31,7.6,5.5,6.6
3012,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-01,2023,4,1,10.7,2.9,6.8
3013,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-02,2023,4,2,,,5.8
3014,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-03,2023,4,3,8.7,0.8,4.8
3015,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-04,2023,4,4,10.7,1.7,6.2
3016,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-05,2023,4,5,10.9,0.8,5.9
3017,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-06,2023,4,6,10.9,6.7,8.8
3018,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-07,2023,4,7,14,8.5,11.3
3019,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-08,2023,4,8,9.5,7.2,8.4
3020,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-09,2023,4,9,11.6,7,9.3
3021,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-10,2023,4,10,10.6,4.8,7.7
3022,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-11,2023,4,11,10.9,5.1,8
3023,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-12,2023,4,12,11.2,-0.8,5.2
3024,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-13,2023,4,13,10.3,3.9,7.1
3025,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-14,2023,4,14,11.2,0.9,6.1
3026,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-15,2023,4,15,11.1,6,8.6
3027,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-16,2023,4,16,11.4,5.6,8.5
3028,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-17,2023,4,17,9.6,2.7,6.2
3029,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-18,2023,4,18,9.9,5,7.5
3030,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-19,2023,4,19,10.9,5,8
3031,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-20,2023,4,20,9.6,4,6.8
3032,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-21,2023,4,21,11.1,5.2,8.2
3033,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-22,2023,4,22,11.7,7.1,9.4
3034,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-23,2023,4,23,11.5,8.1,9.8
3035,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-24,2023,4,24,12.7,3.8,8.3
3036,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-25,2023,4,25,14.3,6.6,10.5
3037,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-26,2023,4,26,14.6,7.9,11.3
3038,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-27,2023,4,27,14.8,4.7,9.8
3039,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-28,2023,4,28,17,5.6,11.3
3040,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-29,2023,4,29,22.8,7.7,15.3
3041,-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-30,2023,4,30,14.8,9.8,12.3
3042,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-01,2023,5,1,14.3,8.2,11.3
3043,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-02,2023,5,2,16.9,9.2,13.1
3044,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-03,2023,5,3,18.7,11.4,15.1
3045,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-04,2023,5,4,19.1,11.7,15.4
3046,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-05,2023,5,5,12.4,9.8,11.1
3047,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-06,2023,5,6,13.6,8.5,11.1
3048,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-07,2023,5,7,16,7.2,11.6
3049,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-08,2023,5,8,15.2,5.1,10.2
3050,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-09,2023,5,9,16.8,8.4,12.6
3051,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-10,2023,5,10,18.3,7,12.7
3052,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-11,2023,5,11,20.8,9.1,15
3053,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-12,2023,5,12,23.1,7.6,15.4
3054,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-13,2023,5,13,21.9,9.8,15.9
3055,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-14,2023,5,14,23.7,11.1,17.4
3056,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-15,2023,5,15,24.6,12.4,18.5
3057,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-16,2023,5,16,20.9,15.1,18
3058,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-17,2023,5,17,21.8,12.1,17
3059,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-18,2023,5,18,25.4,14.2,19.8
3060,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-19,2023,5,19,22.2,11.9,17.1
3061,-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-20,2023,5,20,,,16.15
